0.0,-1.0,82,5,4,0,0
0.0,2.4000,110,5,4,0,0
38.4000,40.2000,0,0,0,13,1010
0.3000,-1.0,900,5,4,0,0
43.2000,45.0,0,0,0,14,1020
0.6000,-1.0,900,5,4,0,0
0.9000,-1.0,900,5,4,0,0
1.2000,-1.0,900,5,4,0,0
1.5000,-1.0,900,5,4,0,0
1.8000,-1.0,900,5,4,0,0
2.1000,-1.0,900,5,4,0,0
4.8000,-1.0,83,2,4,0,0
4.8000,7.2000,110,2,4,0,0
4.8000,-1.0,83,8,4,0,0
4.8000,7.2000,110,8,4,0,0
5.1000,-1.0,900,2,4,0,0
5.1000,-1.0,900,8,4,0,0
5.4000,-1.0,900,2,4,0,0
5.4000,-1.0,900,8,4,0,0
5.7000,-1.0,900,2,4,0,0
5.7000,-1.0,900,8,4,0,0
6.0,-1.0,900,2,4,0,0
6.0,-1.0,900,8,4,0,0
6.3000,-1.0,900,2,4,0,0
6.3000,-1.0,900,8,4,0,0
6.6000,-1.0,900,2,4,0,0
6.6000,-1.0,900,8,4,0,0
6.9000,-1.0,900,2,4,0,0
6.9000,-1.0,900,8,4,0,0
19.2000,-1.0,82,5,4,0,0
19.2000,21.6000,110,5,4,0,0
19.5000,-1.0,900,5,4,0,0
19.8000,-1.0,900,5,4,0,0
20.1000,-1.0,900,5,4,0,0
20.4000,-1.0,900,5,4,0,0
20.4000,-1.0,40,5,4,0,0
20.7000,-1.0,900,5,4,0,0
21.0,-1.0,900,5,4,0,0
21.3000,-1.0,900,5,4,0,0
24.0,-1.0,83,2,4,0,0
24.0,26.4000,110,2,4,0,0
24.0,-1.0,83,8,4,0,0
24.0,26.4000,110,8,4,0,0
24.3000,-1.0,900,2,4,0,0
24.3000,-1.0,900,8,4,0,0
24.6000,-1.0,900,2,4,0,0
24.6000,-1.0,900,8,4,0,0
24.9000,-1.0,900,2,4,0,0
24.9000,-1.0,900,8,4,0,0
25.2000,-1.0,900,2,4,0,0
25.2000,-1.0,40,2,4,0,0
25.2000,-1.0,900,8,4,0,0
25.2000,-1.0,40,8,4,0,0
25.5000,-1.0,900,2,4,0,0
25.5000,-1.0,900,8,4,0,0
25.8000,-1.0,900,2,4,0,0
25.8000,-1.0,900,8,4,0,0
26.1000,-1.0,900,2,4,0,0
26.1000,-1.0,900,8,4,0,0
28.8000,-1.0,82,9,4,0,0
28.8000,30.0,110,9,4,JumpScratch,-8
29.1000,-1.0,900,9,4,0,0
29.4000,-1.0,900,9,4,0,0
29.7000,-1.0,900,9,4,0,0
30.0,31.2000,110,5,4,JumpScratch,8
30.3000,-1.0,900,5,4,0,0
30.6000,-1.0,900,5,4,0,0
30.9000,-1.0,900,5,4,0,0
33.6000,-1.0,83,1,4,0,0
33.6000,34.8000,110,1,4,JumpScratch,8
33.9000,-1.0,900,1,4,0,0
34.2000,-1.0,900,1,4,0,0
34.5000,-1.0,900,1,4,0,0
34.8000,36.0,110,5,4,JumpScratch,-8
35.1000,-1.0,900,5,4,0,0
35.4000,-1.0,900,5,4,0,0
35.7000,-1.0,900,5,4,0,0
38.4000,-1.0,80,5,4,0,0
38.4000,39.0,100,5,4,0,0
38.7000,-1.0,900,5,4,0,0
39.6000,-1.0,20,1,4,0,0
39.6000,-1.0,20,9,4,0,0
43.2000,-1.0,10,7,3,0,0
43.8000,-1.0,10,4,3,0,0
44.4000,-1.0,50,1,3,0,0
44.4000,-1.0,50,10,3,0,0
