50.1493,51.9403,0,0,0,14,5
53.7313,55.5224,0,0,0,13,5
84.1791,90.8955,0,0,0,14,5
108.6940,-1,82,1,5
108.4701,-1,10,2,4
108.2463,-1,10,2,4
107.6866,-1,900,3,8
107.4627,-1,81,3,8
107.2388,-1,10,6,4
107.0149,-1,82,1,4
106.7910,-1,10,2,4
106.6791,-1,900,8,4
106.4552,-1,82,8,4
106.2313,-1,10,7,4
106.1194,-1,10,3,4
105.8955,-1,10,1,4
105.6716,-1,10,3,4
105.4478,-1,10,8,4
105.2239,-1,80,3,4
105.0,-1,10,7,4
104.8881,-1,900,2,4
104.6642,-1,80,2,4
104.4403,-1,10,7,4
104.3284,-1,10,3,4
104.1045,-1,10,8,5
103.8806,-1,80,1,5
103.4328,-1,82,3,4
103.2090,-1,10,2,4
103.0970,-1,900,8,4
102.8731,-1,80,8,4
102.6493,-1,10,7,3
102.5373,-1,10,4,3
102.3134,-1,10,1,4
102.0896,-1,10,3,4
101.8657,-1,10,8,4
101.6418,-1,80,3,4
101.4179,-1,10,7,4
101.3060,-1,900,2,4
101.0821,-1,80,2,4
100.8582,-1,10,7,4
100.7463,-1,10,3,4
100.5224,-1,10,8,5
100.2985,-1,80,1,5
99.9627,-1,900,1,4
99.8507,-1,40,1,4
99.7388,-1,900,1,4
99.6269,-1,40,1,4
99.5149,-1,900,1,4
99.2910,-1,82,1,4
99.0672,-1,10,7,4
98.9552,-1,10,3,4
98.7313,-1,10,9,4
98.5075,-1,10,1,3
98.2836,-1,10,4,3
98.0597,-1,10,1,3
97.7239,-1,900,3,4
97.5000,-1,80,3,4
97.2761,-1,10,7,3
97.1642,-1,10,4,3
96.9403,-1,10,7,3
96.7164,-1,10,4,3
96.4925,-1,10,1,3
96.2687,-1,10,4,3
96.0448,-1,10,7,4
95.9328,-1,900,3,4
95.7090,-1,80,3,4
95.4851,-1,10,7,4
95.3731,-1,10,3,4
95.1493,-1,10,9,4
94.9254,-1,10,1,3
94.7015,-1,10,4,3
94.4776,-1,10,1,3
94.1418,-1,900,1,4
93.9179,-1,80,1,4
93.6940,-1,10,7,4
93.5821,-1,10,3,4
93.3582,-1,10,7,4
93.1343,-1,20,1,5
92.4627,-1,900,1,3
92.2388,-1,82,1,3
92.0149,-1,20,4,3
91.6791,-1,20,1,3
91.3433,-1,20,4,3
90.8955,-1,10,1,3
90.6716,-1,900,7,3
90.4478,-1,80,7,3
90.3358,-1,10,1,3
90.2239,-1,10,7,3
90.1119,-1,10,4,3
