50.1493,51.9403,0,0,0,13,5
53.7313,55.5224,0,0,0,13,5
84.1791,90.8955,0,0,0,13,5
108.8060,-1,50,4,6
108.4701,-1,10,7,5
108.2463,-1,10,2,5
107.6866,-1,900,4,6
107.4627,-1,82,4,6
107.2388,-1,10,1,4
107.0149,-1,10,5,4
106.7910,-1,10,9,4
106.6791,-1,900,1,4
106.4552,-1,80,1,4
106.2313,-1,10,7,4
106.1194,-1,10,3,4
105.8955,-1,10,1,4
105.6716,-1,10,5,4
105.4478,-1,10,9,4
105.2239,-1,10,5,4
105.0,-1,10,1,4
104.8881,-1,900,9,4
104.6642,-1,80,9,4
104.4403,-1,10,7,4
104.3284,-1,10,1,4
104.1045,-1,10,5,4
103.8806,-1,10,9,4
103.4328,-1,82,4,6
103.2090,-1,10,9,4
103.0970,-1,900,1,4
102.8731,-1,80,1,4
102.6493,-1,10,7,4
102.5373,-1,10,3,4
102.3134,-1,10,1,4
102.0896,-1,10,5,4
101.8657,-1,10,9,4
101.6418,-1,10,5,4
101.4179,-1,10,1,4
101.3060,-1,900,9,4
101.0821,-1,80,9,4
100.8582,-1,10,7,4
100.7463,-1,10,1,4
100.5224,-1,10,5,4
100.2985,-1,10,9,4
99.8507,-1,83,1,5
99.5149,-1,900,1,5
99.2910,-1,82,1,5
99.0672,-1,10,3,4
98.9552,-1,10,7,4
98.7313,-1,10,1,4
98.5075,-1,10,5,4
98.2836,-1,10,9,4
98.0597,-1,10,5,4
97.8358,-1,10,1,4
97.7239,-1,900,7,4
97.5000,-1,80,7,4
97.3881,-1,900,1,4
97.2761,-1,30,1,4
97.1642,-1,80,1,4
96.9403,-1,10,5,4
96.7164,-1,10,9,4
96.4925,-1,10,1,4
96.2687,-1,10,5,4
96.0448,-1,10,9,4
95.9328,-1,900,1,4
95.7090,-1,80,1,4
95.4851,-1,10,3,4
95.3731,-1,10,7,4
95.1493,-1,10,1,4
94.9254,-1,10,5,4
94.7015,-1,10,9,4
94.4776,-1,10,5,4
94.2537,-1,10,1,4
94.1418,-1,900,7,4
93.9179,-1,80,7,4
93.8060,-1,900,1,4
93.6940,-1,30,1,4
93.5821,-1,80,1,4
93.3582,-1,10,5,4
93.1343,-1,10,9,4
92.4627,-1,900,1,4
92.2388,-1,83,1,4
92.0149,-1,20,1,4
91.6791,-1,20,1,4
91.3433,-1,20,1,4
90.6716,-1,900,5,4
90.4478,-1,900,5,4
90.2239,-1,900,5,4
90.0,-1,900,5,4
89.7761,-1,900,5,4
89.5522,-1,83,5,4
88.8806,-1,900,1,4
88.6567,-1,80,1,4
87.9851,-1,900,5,4
87.7612,-1,80,5,4
87.5373,-1,10,1,4
87.3134,-1,10,9,4
87.0896,-1,10,1,4
86.8657,-1,10,9,4
86.6418,-1,10,5,4
86.1940,-1,900,1,4
85.9701,-1,80,1,4
85.7463,-1,10,5,4
85.5224,-1,80,9,4
85.2985,-1,10,5,4
85.0746,-1,80,9,4
84.8507,-1,10,5,4
84.6269,-1,80,1,4
84.4030,-1,10,5,4
84.1791,-1,80,1,4
83.5075,-1,900,5,4
83.3955,-1,30,5,4
83.2836,-1,80,5,4
82.8358,-1,82,2,5
82.3881,-1,82,7,5
81.9403,-1,80,3,4
81.4925,-1,80,1,4
81.0448,-1,80,3,4
80.5970,-1,80,1,4
80.3731,-1,20,8,5
80.1493,-1,10,5,4
79.9254,-1,20,1,5
79.7015,-1,10,5,4
79.4776,-1,20,8,5
79.0299,-1,900,3,4
78.8060,-1,80,3,4
78.3582,-1,80,3,4
77.9104,-1,80,1,4
77.4627,-1,80,3,4
77.0149,-1,80,1,4
76.7910,-1,10,7,6
76.5672,-1,10,1,6
76.3433,-1,10,7,6
76.0075,-1,30,8,5
75.8955,-1,900,1,5
75.6716,-1,900,1,5
75.5597,-1,30,1,5
75.4478,-1,900,1,5
75.2239,-1,80,1,5
75.0,-1,10,9,4
74.7761,-1,10,1,4
74.5522,-1,10,8,4
74.3284,-1,10,2,4
74.1045,-1,10,7,4
73.6567,-1,900,1,4
73.4328,-1,80,1,4
73.2090,-1,900,9,4
72.9851,-1,80,9,4
72.7612,-1,900,3,4
72.5373,-1,80,3,4
72.3134,-1,900,7,4
72.0896,-1,80,7,4
71.8657,-1,900,1,4
71.6418,-1,80,1,4
71.4179,-1,10,3,6
71.1940,-1,80,9,4
70.9701,-1,10,1,6
70.7463,-1,80,7,4
70.5224,-1,10,5,4
70.2985,-1,50,7,6
70.0746,-1,900,3,4
69.8507,-1,80,3,4
69.6269,-1,10,7,4
69.4030,-1,80,1,4
69.1791,-1,10,9,4
68.9552,-1,80,3,4
68.7313,-1,10,5,4
68.2836,-1,900,3,3
68.0597,-1,80,3,3
67.8358,-1,10,9,4
67.6119,-1,10,5,4
67.3881,-1,10,1,4
67.2761,-1,900,9,4
67.0522,-1,80,9,4
66.9403,-1,10,1,4
66.7164,-1,10,7,4
66.4925,-1,10,3,4
66.2687,-1,10,9,4
66.0448,-1,10,5,4
65.8209,-1,10,9,4
65.5970,-1,10,1,4
65.1493,-1,50,7,6
64.8134,-1,50,1,6
64.4776,-1,50,7,6
64.2537,-1,10,1,4
64.0299,-1,10,5,4
63.8060,-1,10,9,4
63.4701,-1,10,1,4
63.1343,-1,20,1,5
62.4627,-1,10,5,4
62.2388,-1,10,1,4
62.0149,-1,10,9,4
61.5672,-1,50,4,6
61.2313,-1,20,7,6
60.8955,-1,20,1,6
60.6716,-1,900,7,6
60.4478,-1,81,7,6
60.2239,-1,900,1,6
60.0,-1,81,1,6
59.7761,-1,900,8,5
59.5522,-1,81,8,5
59.3284,-1,900,1,5
59.1045,-1,81,1,5
58.8806,-1,10,1,5
58.6567,-1,10,1,5
58.4328,-1,10,1,5
58.2090,-1,10,1,5
57.9851,-1,10,4,6
57.7612,-1,10,4,6
57.5373,-1,10,4,6
57.3134,-1,10,4,6
57.0896,-1,10,5,4
56.8657,-1,10,5,4
56.6418,-1,10,5,4
56.4179,-1,10,5,4
56.1940,-1,10,5,4
55.9701,-1,10,5,4
55.2985,-1,900,5,4
55.0746,-1,82,5,4
54.8507,-1,900,9,4
54.6269,-1,80,9,4
54.4030,-1,900,1,4
54.1791,-1,80,1,4
53.7313,-1,20,1,4
51.9403,-1,20,9,4
51.7164,-1,900,1,4
51.4925,-1,80,1,4
51.2687,-1,900,5,4
51.0448,-1,80,5,4
50.8209,-1,900,1,4
50.5970,-1,80,1,4
50.3731,-1,900,9,4
50.1493,-1,80,9,4
48.3582,-1,50,1,6
47.2388,-1,83,1,5
46.9030,-1,20,1,5
46.4552,-1,30,8,5
46.3433,-1,900,1,5
46.2313,-1,30,8,5
46.1194,-1,900,1,5
46.0075,-1,30,8,5
45.8955,-1,900,1,5
45.7836,-1,30,8,5
45.6716,-1,900,1,5
45.4478,-1,900,1,5
45.2239,-1,900,1,5
45.0,-1,900,1,5
44.7761,-1,80,1,5
44.5522,-1,10,3,4
44.2164,-1,10,1,4
43.8806,-1,10,3,4
43.6567,-1,10,7,4
43.4328,-1,900,1,4
43.2090,-1,900,1,4
42.9851,-1,80,1,4
42.7612,-1,10,3,4
42.5373,-1,10,1,4
42.3134,-1,900,9,4
42.0896,-1,10,3,4
41.8657,-1,10,7,4
41.6418,-1,900,1,4
41.4179,-1,900,1,4
41.1940,-1,80,1,4
40.9701,-1,20,1,4
40.6343,-1,10,4,4
40.2985,-1,20,1,4
39.8507,-1,10,1,5
39.7388,-1,30,8,5
39.6269,-1,10,1,5
39.5149,-1,30,8,5
39.4030,-1,80,8,5
38.9552,-1,10,8,5
38.8433,-1,30,1,5
38.7313,-1,900,1,5
38.6194,-1,30,1,5
38.5075,-1,80,1,5
38.0597,-1,10,1,5
37.9478,-1,30,8,5
37.8358,-1,10,1,5
37.7239,-1,30,8,5
37.6119,-1,80,8,5
36.9403,-1,900,3,4
36.8284,-1,30,3,4
36.7164,-1,80,3,4
36.4925,-1,10,1,4
36.0448,-1,10,9,4
35.8209,-1,10,1,4
35.3731,-1,10,2,4
35.1493,-1,900,9,4
34.9254,-1,10,2,4
34.4776,-1,10,8,4
34.2537,-1,900,1,4
34.0299,-1,80,1,4
33.8060,-1,10,1,4
33.5821,-1,10,9,4
33.3582,-1,10,1,4
33.1343,-1,10,9,4
32.9104,-1,10,5,4
32.4627,-1,900,2,4
32.2388,-1,80,2,4
31.7910,-1,10,2,4
31.5672,-1,900,9,4
31.3433,-1,10,2,4
30.8955,-1,10,8,4
30.6716,-1,900,1,4
30.4478,-1,80,1,4
29.8881,-1,900,2,4
29.7761,-1,30,2,4
29.6642,-1,900,2,4
29.4403,-1,80,2,4
29.1045,-1,10,1,4
28.8806,-1,10,1,4
28.5448,-1,10,3,4
28.2090,-1,10,7,4
27.9851,-1,10,1,4
